ID,URL,Desc_short,Status,Description
0017083,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017083,Various Locations - Rumble Strips,COMPLETED-CONSTRUCTION,"197.34 Miles of Rumble Strips project along 17 State Routes in Dougherty, Lee, Terrell, Randolph, Clay, Quitman and Calhoun counties."
0017084,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017084,Various Locations - Rumble Strips,COMPLETED-CONSTRUCTION,"185 Miles of Rumble Strips project along 11 State Routes in Jeff Davis, Appling, Toombs, Tattnall and Telfair counties."
0017085,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017085,Various Locations - Rumble Strips,COMPLETED-CONSTRUCTION,"146.9 Miles of Rumble Strips along SR520,SR4 and SR94."
0017086,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017086,Various Locations - Rumble Strips,COMPLETED-CONSTRUCTION,"213.5 Miles of Rumble Strips project along 15 State Routes in Glynn, Wayne, Camden, Long, Liberty, Bryan and Chatham counties."
0017087,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017087,Various Locations - Rumble Strips,COMPLETED-CONSTRUCTION,"209 Miles of Rumble Strips project along seven State Routes in Screven, Bulloch, Effingham and Evans counties. "
0017088,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017088,Rumble RD (CR 34) - Rr Xing Safety Improv,UNDER-CONSTRUCTION,"The project consists of the installation of railroad warning device equipment on CR 34 (Rumble Rd.) @ Norfolk Southern Co./Crossing Inv. #718345H, and the installation of advance warning signs and pavement markings on the existing roadway approaches to the crossing."
0017089,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017089,Various Location - Rumble Strip Upgs,COMPLETED-CONSTRUCTION,"78.4 Miles of Rumble Strips project along seven State Routes in Bartow, Pickens and Gordon counties."
0017090,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017090,Various Locations - Rumble Strip Upgs,COMPLETED-CONSTRUCTION,"128.2 Miles of Rumble Strips project along 13 State Routes in Whitfield, Catoosa, Murray, Gilmer and Fannin counties."
0017091,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017091,Various Locations - Rumble Strip Upgs,COMPLETED-CONSTRUCTION,"138.6 Miles of Rumble Strips project along 12 State Routes in Carroll, Polk, Haralson and Paulding counties."
0017092,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017092,Various Locations - Rumble Strip Upgs,COMPLETED-CONSTRUCTION,"164.8 Miles of Rumble Strips project along 14 State Routes in Dade, Chattooga, Walker and Floyd counties."
0017093,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017093,Various Locs - Rumble Strips Upgs,COMPLETED-CONSTRUCTION,"52.6 Miles of Rumble Strips project along SR6,SR280,SR212,SR166,SR6,SR74,SR92,SR6, SR120, SR14,SR139,SR92,SR70,SR8,& SR70 in DeKalb, Cobb, Fulton & Douglas counties."
0017096,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017096,SR 282 @ SR 2/SR 5,PRE-CONSTRUCTION,This Project proposes dual roundabouts with one being a hybrid single lane roundabout with bypass lanes at 1st Ave. and SR 282/Industrial Blvd. and a multilane roundabout at SR515 and SR 282/Industrial Blvd. 
0017097,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017097,SR 316 - Cable Barriers,COMPLETED-CONSTRUCTION," Cable Barriers in D1  Area1:-

 SR 316 Fm I-85 to Barrow Co Line

 Cable Barriers in D1 Area 2:-

 SR 316 Fm Gwinnett Co Line to  Oconee Co. line 
 SR 316 Fm Barrow Co Line to SR10
"
0017098,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017098,Various Locations - Cable Barrier Installations,COMPLETED-CONSTRUCTION,"Cable Barriers in D2 Area 4:-

I -20 Fm McDuffie Co Line to Richmond Co Line
I-20 Fm Warren Co Line to Columbia Co Line;
I-20 Fm Taliaferro Co Line to McDuffie Co Line
I-520 Richmond Co.

Cable Barriers in D2 Area 5:-
I -20 Fm SR 142 to  Morgan Co Line 
I-20 Fm Green Co Line to Warren Co line

"
0017099,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017099,Various Locations  - Cable Barrier,COMPLETED-CONSTRUCTION,"Cable Barriers in D3 Area 2

US80/SR 22 Fm 2nd Ave Overpass to Flat Rock Rd
I-185/SR 411 Fm Veterans Parkway to Approx. Harris Co Line

Cable Barriers in D3 Area 5

I-185/SR 411 Fm Harris Co Line to I-85 
I-85/SR 403 Fm Troup Co Line to Coweta Co Line 
"
0017100,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017100,Various Locations - Cable Barriers Installation,COMPLETED-CONSTRUCTION,"
Cable Barriers in D5 Areas 3 and 4:-

I-95 Fm Florida state line to South Carolina state line

SR 21 Fm Jimmy Deloach Pkwy to Screven County Line


"
0017101,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017101,I-59/SR 406 - Cable Barrier,COMPLETED-CONSTRUCTION,"
Cable Barrie project in D6 Area 4:-

I-59 Fm Alabama state line to I-24
"
0017102,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017102,SR 6/SR 14 Alt/SR 14 Conn & SR 70-  Cable Barrier Constr,COMPLETED-CONSTRUCTION,"

Cable Barriers in D7 Area 3:-

SR 14 CONN from SR 14 to I-285/I-85
SR 70 & SR 14 ALT from Rivertown Rd to SR 14
SR 6 Fm Fulton Industrial Blvd to Old Fairburn Rd
"
0017103,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017103,Various Locs - Wrong Way Safety Enhancements,COMPLETED-CONSTRUCTION,"Upgrade and install additional signage to help discourage wrong way driving at 10 locations in D3. 

I-75 at SR 155
US 80/SR 22/JR Allen Pkwy at SR 219/River Rd
US 80/SR 22/JR Allen Pkwy at SR 1/Veterans Pkwy
I-75 at  SR 7/Pine St
I-475 at US 41/SR 19/Dixie Hwy
I-75 at SR 247 (Pio Nono Ave)
I-75 at US 80/SR 22 (Eisenhower Pkwy)
I-75 at Sardis Church Rd
I-85 at SR 34/Joe Jackson Hwy
I-85 at SR 14
"
0017104,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017104,Various Locs -  Wrong Way Safety Enhancements,COMPLETED-CONSTRUCTION,"Wrong Way Driving Sign Upgrades in D 4 at 7 Locations.

I-75 @ Shiloh Rd (SB ramp)
I-75 @ W Hill Ave (SB & NB ramps)
I-75 @ Old Clyattville Rd (SB ramp)
I-75 @ SR 520 (SB & NB ramps)
I-75 @ Old Omega Rd (SB & NB ramps)
SR 520 @ Nottingham Way (EB ramp)
SR 520 @ Clark Ave (SB & NB ramps)
"
0017105,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017105,Various Locs - Wrong Way Safety Enhancements,COMPLETED-CONSTRUCTION,"Upgrade and install additional signage to help discourage wrong way driving at 24 locations in D6.

I-75 (12 locations)	Cherokee, Bartow, Gordon (Whitfield & Catoosa)
I-575 (9 locations)	Cherokee
I-59 (3 locations)	Walker
"
0017106,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017106,Various Locs - Wrong Way Driving Safety Enhancements,COMPLETED-CONSTRUCTION,"Upgrade and install additional signage to help discourage wrong way driving at 27 locations in District 7. 

14 Locations on I-285 , SR166,  I-85, SR10,I-75,I-20 and SR400
5 Locations on   I-75 HOV and SR 400
8 Locations on I-285 , SR166,  I-85, SR14, I-75 HOV & I-75  
"
0017110,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017110,I-85 @ Mcginnis Ferry Road - New Interchange - Phase II,PRE-CONSTRUCTION,"The project will be split into two phases, Phase 1 (PI No. 0013104). 
 
Phase 2 (PI No. 0017110) will construct the north facing ramps to provide a full-diamond interchange with 
I-85 at McGinnis Ferry Road. Due to the proximity of SR 317, the north-facing ramps of McGinnis Ferry 
Road will be bridged over the south-facing ramps of SR 317. Collector-Distributor (CD) roads will be 
constructed from the SR 317 ramps, with the south-facing ramps of McGinnis Ferry Road tying into the 
CD roads. The ramps constructed in PI 0013104 will have minor modifications to tie to the CD roads. "
0017111,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017111,Unawatti RD (CR 382) -  Bridge Replt,COMPLETED-CONSTRUCTION,"This project is located on County Road 382/Unawatti Road over Unawatti Creek in Franklin County, 4.2 miles northeast of Carnesville, Georgia.  The existing bridge is proposed to be replaced with a new 120-ft long by 32-ft wide concrete bridge over Unawatti Creek that will be reconstructed at the current location, elevation, and roadway centerline using a 55 mph design speed.  The total length of the project is approximately 840 feet (0.16 miles).  An off-site detour for through traffic will be utilized to route vehicles from County Road 382/Unawatti Road northeast along Stone Bridge Road, then southeast along Grady School Road, then south along Muddy Branch Road back to County Road 382/Unawatti Road. The total detour route distance is 4.2 miles."
0017112,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017112,Jacks Creek RD(CR 433) - Construction Of A Bridge,COMPLETED-CONSTRUCTION,"The proposed project will replace the existing bridge of Jacks Creek Road at Jacks Creek in Walton County. This bridge is deficient and requires posting due to shear cracking on beam three of the abutment, along with vertical cracking of abutment caps. The new bridge will be constructed on the existing alignment and an offsite detour will be implemented during construction. The proposed typical section is two 10-foot travel lanes (one in each direction) and 4-foot shoulders (2 feet paved and 2 feet unpaved) with rural side ditches. The total length of the project is approximately 0.40 miles."
0017114,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017114,SR 20 - Inter Improv,UNDER-CONSTRUCTION,"The Project proposes the construction of a signalized right turn lane at the SR 400 NB exit ramp allowing protected movements into the SR 20 EB left turn lane, convert existing EB and WB right turn lanes on SR 20 into through lanes, and construct NB dual left turn lanes on Ronald Reagan Blvd. These improvements are anticipated to improve the level of traffic flow at these locations."
